考试ID,考试开始时间,考试类型,学科ID,学期ID
131164,2016/6/27 0:00,5,4,10
131036,2016/6/27 0:00,5,3,10
131058,2016/6/27 0:00,5,1,10
131051,2016/6/27 0:00,5,2,10
131015,2016/6/27 0:00,5,5,10
131137,2016/6/27 0:00,5,6,10
130807,2016/6/27 0:00,3,2,10
130677,2016/6/27 0:00,3,59,10
130345,2016/6/8 0:00,5,12,10
130703,2016/6/27 0:00,3,17,10
130996,2016/6/27 0:00,5,7,10
131038,2016/6/27 0:00,5,3,10
130684,2016/6/27 0:00,3,59,10
131032,2016/6/27 0:00,5,4,10
131021,2016/6/27 0:00,5,5,10
131028,2016/6/27 0:00,5,4,10
131063,2016/6/27 0:00,5,1,10
130826,2016/6/27 0:00,3,1,10
131050,2016/6/27 0:00,5,2,10
131138,2016/6/27 0:00,5,6,10
131055,2016/6/27 0:00,5,2,10
131174,2016/6/27 0:00,5,3,10
131123,2016/6/27 0:00,5,7,10
131027,2016/6/27 0:00,5,4,10
131045,2016/6/27 0:00,5,3,10
131035,2016/6/27 0:00,5,4,10
131025,2016/6/27 0:00,5,5,10
130943,2016/6/27 0:00,5,17,10
130203,2016/6/8 0:00,5,9,10
130939,2016/6/27 0:00,5,17,10
131057,2016/6/27 0:00,5,1,10
130919,2016/6/27 0:00,5,59,10
131047,2016/6/27 0:00,5,2,10
131198,2016/6/27 0:00,5,1,10
131181,2016/6/27 0:00,5,2,10
131013,2016/6/27 0:00,5,6,10
131022,2016/6/27 0:00,5,5,10
131120,2016/6/27 0:00,5,8,10
130917,2016/6/27 0:00,5,59,10
131064,2016/6/27 0:00,5,1,10
131010,2016/6/27 0:00,5,6,10
131017,2016/6/27 0:00,5,5,10
131247,2016/9/19 0:00,7,8,11
130987,2016/6/27 0:00,5,8,10
131139,2016/6/27 0:00,5,6,10
131227,2016/9/19 0:00,7,17,11
130678,2016/6/27 0:00,3,59,10
131026,2016/6/27 0:00,5,4,10
130938,2016/6/27 0:00,5,17,10
131004,2016/6/27 0:00,5,7,10
130543,2016/6/27 0:00,3,17,10
130746,2016/6/27 0:00,3,8,10
131121,2016/6/27 0:00,5,7,10
131041,2016/6/27 0:00,5,3,10
130766,2016/6/27 0:00,3,6,10
131031,2016/6/27 0:00,5,4,10
131062,2016/6/27 0:00,5,1,10
130986,2016/6/27 0:00,5,8,10
130940,2016/6/27 0:00,5,17,10
131052,2016/6/27 0:00,5,2,10
130937,2016/6/27 0:00,5,17,10
130751,2016/6/27 0:00,3,8,10
130920,2016/6/27 0:00,5,59,10
131042,2016/6/27 0:00,5,3,10
131172,2016/6/27 0:00,5,3,10
130642,2016/6/27 0:00,3,3,10
130778,2016/6/27 0:00,3,5,10
131023,2016/6/27 0:00,5,5,10
131012,2016/6/27 0:00,5,6,10
130812,2016/6/27 0:00,3,2,10
130992,2016/6/27 0:00,5,8,10
131125,2016/6/27 0:00,5,7,10
130605,2016/6/27 0:00,3,7,10
130936,2016/6/27 0:00,5,17,10
131011,2016/6/27 0:00,5,6,10
130922,2016/6/27 0:00,5,59,10
130754,2016/6/27 0:00,3,8,10
131065,2016/6/27 0:00,5,1,10
129517,2016/4/25 0:00,2,3,10
131043,2016/6/27 0:00,5,3,10
130798,2016/6/27 0:00,3,3,10
130365,2016/6/8 0:00,5,9,10
131154,2016/6/27 0:00,5,5,10
131142,2016/6/27 0:00,5,6,10
130757,2016/6/27 0:00,3,7,10
130679,2016/6/27 0:00,3,59,10
130697,2016/6/27 0:00,3,17,10
130819,2016/6/27 0:00,3,1,10
130753,2016/6/27 0:00,3,8,10
131044,2016/6/27 0:00,5,3,10
131034,2016/6/27 0:00,5,4,10
131029,2016/6/27 0:00,5,4,10
130825,2016/6/27 0:00,3,1,10
131018,2016/6/27 0:00,5,5,10
131030,2016/6/27 0:00,5,4,10
131024,2016/6/27 0:00,5,5,10
131008,2016/6/27 0:00,5,6,10
131156,2016/6/27 0:00,5,4,10
130993,2016/6/27 0:00,5,8,10
130663,2016/6/27 0:00,3,2,10
131049,2016/6/27 0:00,5,2,10
130823,2016/6/27 0:00,3,1,10
131019,2016/6/27 0:00,5,5,10
131076,2016/6/27 0:00,5,17,10
130682,2016/6/27 0:00,3,59,10
131070,2016/6/27 0:00,5,17,10
131067,2016/6/27 0:00,5,17,10
130998,2016/6/27 0:00,5,7,10
130662,2016/6/27 0:00,3,2,10
130988,2016/6/27 0:00,5,8,10
131040,2016/6/27 0:00,5,3,10
131007,2016/6/27 0:00,5,6,10
130813,2016/6/27 0:00,3,2,10
131037,2016/6/27 0:00,5,3,10
130942,2016/6/27 0:00,5,17,10
130803,2016/6/27 0:00,3,3,10
130989,2016/6/27 0:00,5,8,10
130793,2016/6/27 0:00,3,4,10
130918,2016/6/27 0:00,5,59,10
131054,2016/6/27 0:00,5,2,10
129646,2016/4/25 0:00,2,4,10
130788,2016/6/27 0:00,3,4,10
131217,2016/9/19 0:00,7,59,11
131189,2016/6/27 0:00,5,1,10
130777,2016/6/27 0:00,3,5,10
130995,2016/6/27 0:00,5,7,10
131001,2016/6/27 0:00,5,7,10
130999,2016/6/27 0:00,5,7,10
131153,2016/6/27 0:00,5,5,10
130941,2016/6/27 0:00,5,17,10
131116,2016/6/27 0:00,5,8,10
130990,2016/6/27 0:00,5,8,10
130607,2016/6/27 0:00,3,7,10
131046,2016/6/27 0:00,5,2,10
130652,2016/6/27 0:00,3,3,10
131194,2016/6/27 0:00,5,1,10
131005,2016/6/27 0:00,5,6,10
130636,2016/6/27 0:00,3,4,10
131131,2016/6/27 0:00,5,7,10
131150,2016/6/27 0:00,5,5,10
130603,2016/6/27 0:00,3,7,10
130598,2016/6/27 0:00,3,7,10
130601,2016/6/27 0:00,3,7,10
130755,2016/6/27 0:00,3,8,10
130991,2016/6/27 0:00,5,8,10
130681,2016/6/27 0:00,3,59,10
131443,2016/10/26 0:00,2,1,11
131444,2016/10/26 0:00,2,1,11
131438,2016/10/26 0:00,2,1,11
131441,2016/10/26 0:00,2,1,11
131437,2016/10/26 0:00,2,1,11
132732,2017/1/13 0:00,3,59,11
132093,2016/12/30 0:00,5,11,11
132099,2016/12/30 0:00,5,11,11
132355,2016/12/30 0:00,5,9,11
132081,2016/12/30 0:00,5,12,11
132214,2016/12/30 0:00,5,9,11
132356,2016/12/30 0:00,5,9,11
132101,2016/12/30 0:00,5,9,11
132222,2016/12/30 0:00,5,9,11
132345,2016/12/30 0:00,5,11,11
132831,2017/1/13 0:00,3,3,11
132820,2017/1/13 0:00,3,4,11
132813,2017/1/13 0:00,3,4,11
133472,2017/1/13 0:00,5,6,11
132935,2017/1/13 0:00,3,6,11
133477,2017/1/13 0:00,5,6,11
133485,2017/1/13 0:00,5,5,11
132979,2017/1/13 0:00,3,1,11
133666,2017/1/13 0:00,7,1,11
133676,2017/1/13 0:00,7,1,11
132642,2017/1/13 0:00,5,7,11
132538,2017/1/13 0:00,5,6,11
132580,2017/1/13 0:00,5,1,11
133635,2017/1/13 0:00,7,4,11
129207,2016/3/24 0:00,7,2,10
129148,2016/3/24 0:00,7,17,10
129190,2016/3/24 0:00,7,4,10
129206,2016/3/24 0:00,7,2,10
129184,2016/3/24 0:00,7,4,10
129189,2016/3/24 0:00,7,4,10
129225,2016/3/24 0:00,7,57,10
129172,2016/3/24 0:00,7,6,10
129192,2016/3/24 0:00,7,3,10
129160,2016/3/24 0:00,7,8,10
129147,2016/3/24 0:00,7,17,10
129205,2016/3/24 0:00,7,2,10
129167,2016/3/24 0:00,7,6,10
129171,2016/3/24 0:00,7,6,10
129228,2016/3/24 0:00,7,57,10
129210,2016/3/24 0:00,7,2,10
129226,2016/3/24 0:00,7,57,10
129203,2016/3/24 0:00,7,2,10
129197,2016/3/24 0:00,7,3,10
129164,2016/3/24 0:00,7,6,10
129188,2016/3/24 0:00,7,4,10
129199,2016/3/24 0:00,7,3,10
129224,2016/3/24 0:00,7,57,10
129229,2016/3/24 0:00,7,57,10
129181,2016/3/24 0:00,7,5,10
129231,2016/3/24 0:00,7,57,10
129218,2016/3/24 0:00,7,1,10
129223,2016/3/24 0:00,7,1,10
129182,2016/3/24 0:00,7,4,10
129169,2016/3/24 0:00,7,6,10
129186,2016/3/24 0:00,7,4,10
129216,2016/3/24 0:00,7,1,10
129214,2016/3/24 0:00,7,1,10
129165,2016/3/24 0:00,7,6,10
129191,2016/3/24 0:00,7,3,10
129187,2016/3/24 0:00,7,4,10
129185,2016/3/24 0:00,7,4,10
129162,2016/3/24 0:00,7,7,10
129178,2016/3/24 0:00,7,5,10
129193,2016/3/24 0:00,7,3,10
129227,2016/3/24 0:00,7,57,10
129200,2016/3/24 0:00,7,3,10
129233,2016/3/24 0:00,7,57,10
129183,2016/3/24 0:00,7,4,10
129163,2016/3/24 0:00,7,7,10
129234,2016/3/24 0:00,7,57,10
129176,2016/3/24 0:00,7,5,10
129220,2016/3/24 0:00,7,1,10
129195,2016/3/24 0:00,7,3,10
129232,2016/3/24 0:00,7,57,10
129221,2016/3/24 0:00,7,1,10
129215,2016/3/24 0:00,7,1,10
129217,2016/3/24 0:00,7,1,10
129230,2016/3/24 0:00,7,57,10
129179,2016/3/24 0:00,7,5,10
127155,2015/6/24 0:00,3,38,5
127160,2015/6/24 0:00,3,38,5
126891,2015/6/24 0:00,5,17,5
127224,2015/6/24 0:00,3,6,5
127226,2015/6/24 0:00,3,6,5
126467,2015/6/19 0:00,18,11,5
129222,2016/3/24 0:00,7,1,10
128475,2016/1/23 0:00,5,7,4
128465,2016/1/23 0:00,5,8,4
127228,2015/6/24 0:00,3,6,5
132575,2017/1/13 0:00,5,2,11
132878,2017/1/13 0:00,3,17,11
133453,2017/1/13 0:00,5,8,11
133511,2017/1/13 0:00,5,2,11
128415,2016/1/23 0:00,5,17,4
132975,2017/1/13 0:00,3,2,11
133471,2017/1/13 0:00,5,6,11
133411,2017/1/13 0:00,5,17,11
132850,2017/1/13 0:00,3,1,11
132837,2017/1/13 0:00,3,2,11
129213,2016/3/24 0:00,7,1,10
128376,2016/1/23 0:00,5,59,4
131192,2016/6/27 0:00,5,1,10
129168,2016/3/24 0:00,7,6,10
126910,2015/6/24 0:00,5,13,5
126992,2015/6/24 0:00,5,2,5
126952,2015/6/24 0:00,5,6,5
130075,2016/5/25 0:00,9,1,10
129998,2016/5/25 0:00,9,57,10
133415,2017/1/13 0:00,5,17,11
129177,2016/3/24 0:00,7,5,10
129204,2016/3/24 0:00,7,2,10
131127,2016/6/27 0:00,5,7,10
130593,2016/6/27 0:00,3,8,10
126998,2015/6/24 0:00,5,2,5
127086,2015/6/24 0:00,3,6,5
127006,2015/6/24 0:00,5,1,5
127125,2015/6/24 0:00,3,2,5
132826,2017/1/13 0:00,3,3,11
132815,2017/1/13 0:00,3,4,11
132804,2017/1/13 0:00,3,5,11
126949,2015/6/24 0:00,5,6,5
127170,2015/6/24 0:00,3,17,5
133506,2017/1/13 0:00,5,3,11
133417,2017/1/13 0:00,5,17,11
129180,2016/3/24 0:00,7,5,10
129170,2016/3/24 0:00,7,6,10
126858,2015/6/24 0:00,5,1,5
127108,2015/6/24 0:00,3,4,5
132793,2017/1/13 0:00,3,6,11
130072,2016/5/25 0:00,9,1,10
133418,2017/1/13 0:00,5,17,11
130549,2016/6/27 0:00,3,17,10
130674,2016/6/27 0:00,3,1,10
127232,2015/6/24 0:00,3,6,5
129161,2016/3/24 0:00,7,8,10
129209,2016/3/24 0:00,7,2,10
127064,2015/6/24 0:00,3,8,5
132738,2017/1/13 0:00,3,17,11
130656,2016/6/27 0:00,3,2,10
129996,2016/5/25 0:00,9,57,10
129211,2016/3/24 0:00,7,2,10
129219,2016/3/24 0:00,7,1,10
127223,2015/6/24 0:00,3,6,5
133456,2017/1/13 0:00,5,8,11
127080,2015/6/24 0:00,3,6,5
132727,2017/1/13 0:00,3,59,11
126951,2015/6/24 0:00,5,6,5
127296,2015/8/30 0:00,19,17,4
130061,2016/5/25 0:00,9,2,10
129995,2016/5/25 0:00,9,57,10
130029,2016/5/25 0:00,9,6,10
132677,2017/1/13 0:00,5,4,11
132847,2017/1/13 0:00,3,1,11
132666,2017/1/13 0:00,5,5,11
132835,2017/1/13 0:00,3,2,11
132824,2017/1/13 0:00,3,3,11
132909,2017/1/13 0:00,3,8,11
132854,2017/1/13 0:00,3,1,11
132911,2017/1/13 0:00,3,8,11
132574,2017/1/13 0:00,5,2,11
132840,2017/1/13 0:00,3,2,11
129175,2016/3/24 0:00,7,5,10
129202,2016/3/24 0:00,7,2,10
132910,2017/1/13 0:00,3,8,11
132829,2017/1/13 0:00,3,3,11
132978,2017/1/13 0:00,3,2,11
132818,2017/1/13 0:00,3,4,11
132807,2017/1/13 0:00,3,5,11
132970,2017/1/13 0:00,3,2,11
132969,2017/1/13 0:00,3,2,11
132914,2017/1/13 0:00,3,8,11
132796,2017/1/13 0:00,3,6,11
131525,2016/10/26 0:00,2,3,11
131484,2016/10/26 0:00,2,7,11
127168,2015/6/24 0:00,3,17,5
127179,2015/6/24 0:00,3,13,5
130650,2016/6/27 0:00,3,3,10
130361,2016/6/8 0:00,5,11,10
130628,2016/6/27 0:00,3,5,10
129201,2016/3/24 0:00,7,3,10
129196,2016/3/24 0:00,7,3,10
126216,2015/5/25 0:00,9,2,5
126210,2015/5/25 0:00,9,2,5
131431,2016/10/26 0:00,2,2,11
131429,2016/10/26 0:00,2,2,11
127227,2015/6/24 0:00,3,6,5
131424,2016/10/26 0:00,2,2,11
132586,2017/1/13 0:00,5,1,11
127218,2015/6/24 0:00,3,8,5
126945,2015/6/24 0:00,5,8,5
132785,2017/1/13 0:00,3,7,11
132774,2017/1/13 0:00,3,8,11
132741,2017/1/13 0:00,3,17,11
132927,2017/1/13 0:00,3,7,11
132730,2017/1/13 0:00,3,59,11
126944,2015/6/24 0:00,5,8,5
131425,2016/10/26 0:00,2,2,11
131432,2016/10/26 0:00,2,2,11
132851,2017/1/13 0:00,3,1,11
132827,2017/1/13 0:00,3,3,11
129198,2016/3/24 0:00,7,3,10
127240,2015/6/24 0:00,3,5,5
126909,2015/6/24 0:00,5,13,5
131541,2016/10/26 0:00,2,2,11
129212,2016/3/24 0:00,7,2,10
129289,2016/4/21 0:00,9,4,10
129292,2016/4/21 0:00,9,3,10
132808,2017/1/13 0:00,3,5,11
132797,2017/1/13 0:00,3,6,11
127109,2015/6/24 0:00,3,4,5
126906,2015/6/24 0:00,5,13,5
129237,2016/4/21 0:00,9,57,10
129194,2016/3/24 0:00,7,3,10
132928,2017/1/13 0:00,3,7,11
132786,2017/1/13 0:00,3,7,11
127103,2015/6/24 0:00,3,4,5
132775,2017/1/13 0:00,3,8,11
127104,2015/6/24 0:00,3,4,5
127105,2015/6/24 0:00,3,4,5
132742,2017/1/13 0:00,3,17,11
132731,2017/1/13 0:00,3,59,11
126905,2015/6/24 0:00,5,13,5
127280,2015/6/24 0:00,3,1,5
127102,2015/6/24 0:00,3,4,5
132802,2017/1/13 0:00,3,5,11
126230,2015/5/25 0:00,9,1,5
127175,2015/6/24 0:00,3,13,5
127107,2015/6/24 0:00,3,4,5
130616,2016/6/27 0:00,3,6,10
133469,2017/1/13 0:00,5,7,11
132791,2017/1/13 0:00,3,6,11
127241,2015/6/24 0:00,3,5,5
127235,2015/6/24 0:00,3,5,5
131675,2016/10/26 0:00,2,1,11
131599,2016/10/26 0:00,2,8,11
129295,2016/4/21 0:00,9,3,10
127171,2015/6/24 0:00,3,17,5
131427,2016/10/26 0:00,2,2,11
126901,2015/6/24 0:00,5,13,5
127173,2015/6/24 0:00,3,17,5
129299,2016/4/21 0:00,9,3,10
132780,2017/1/13 0:00,3,7,11
132769,2017/1/13 0:00,3,8,11
126902,2015/6/24 0:00,5,13,5
132569,2017/1/13 0:00,5,2,11
131442,2016/10/26 0:00,2,1,11
129290,2016/4/21 0:00,9,3,10
129267,2016/4/21 0:00,9,6,10
130198,2016/6/8 0:00,5,11,10
127165,2015/6/24 0:00,3,17,5
129298,2016/4/21 0:00,9,3,10
129247,2016/4/21 0:00,9,17,10
127082,2015/6/24 0:00,3,6,5
132912,2017/1/13 0:00,3,8,11
132925,2017/1/13 0:00,3,7,11
132736,2017/1/13 0:00,3,17,11
130195,2016/6/8 0:00,5,11,10
131141,2016/6/27 0:00,5,6,10
132708,2017/1/13 0:00,5,1,11
129246,2016/4/21 0:00,9,17,10
126966,2015/6/24 0:00,5,5,5
130196,2016/6/8 0:00,5,11,10
130353,2016/6/8 0:00,5,11,10
129293,2016/4/21 0:00,9,3,10
129291,2016/4/21 0:00,9,3,10
132725,2017/1/13 0:00,3,59,11
132794,2017/1/13 0:00,3,6,11
126181,2015/5/25 0:00,9,5,5
126222,2015/5/25 0:00,9,1,5
127067,2015/6/24 0:00,3,8,5
127219,2015/6/24 0:00,3,8,5
127169,2015/6/24 0:00,3,17,5
132974,2017/1/13 0:00,3,2,11
133515,2017/1/13 0:00,5,2,11
130594,2016/6/27 0:00,3,8,10
130550,2016/6/27 0:00,3,17,10
126857,2015/6/24 0:00,5,1,5
129296,2016/4/21 0:00,9,3,10
132783,2017/1/13 0:00,3,7,11
126746,2015/6/24 0:00,5,17,5
130355,2016/6/8 0:00,5,11,10
132772,2017/1/13 0:00,3,8,11
132739,2017/1/13 0:00,3,17,11
130651,2016/6/27 0:00,3,3,10
132988,2017/1/13 0:00,3,1,11
127221,2015/6/24 0:00,3,7,5
127159,2015/6/24 0:00,3,38,5
133457,2017/1/13 0:00,5,8,11
132921,2017/1/13 0:00,3,7,11
127111,2015/6/24 0:00,3,3,5
129243,2016/4/21 0:00,9,57,10
126209,2015/5/25 0:00,9,3,5
132926,2017/1/13 0:00,3,7,11
127124,2015/6/24 0:00,3,2,5
127238,2015/6/24 0:00,3,5,5
130358,2016/6/8 0:00,5,11,10
130673,2016/6/27 0:00,3,1,10
132683,2017/1/13 0:00,5,3,11
133516,2017/1/13 0:00,5,2,11
130629,2016/6/27 0:00,3,5,10
132728,2017/1/13 0:00,3,59,11
132809,2017/1/13 0:00,3,5,11
132798,2017/1/13 0:00,3,6,11
133412,2017/1/13 0:00,5,17,11
133413,2017/1/13 0:00,5,17,11
133414,2017/1/13 0:00,5,17,11
133455,2017/1/13 0:00,5,8,11
133476,2017/1/13 0:00,5,6,11
133517,2017/1/13 0:00,5,2,11
129094,2016/1/23 0:00,3,2,4
129112,2016/1/23 0:00,3,1,4
128365,2016/1/23 0:00,5,1,4
127888,2016/1/12 0:00,5,9,4
129136,2016/1/12 0:00,5,12,4
128361,2016/1/23 0:00,5,1,4
129061,2016/1/23 0:00,3,6,4
129058,2016/1/23 0:00,3,6,4
128311,2016/1/23 0:00,5,6,4
129100,2016/1/23 0:00,3,2,4
129107,2016/1/23 0:00,3,1,4
129093,2016/1/23 0:00,3,2,4
127110,2015/6/24 0:00,3,3,5
126826,2015/6/24 0:00,5,4,5
127024,2015/6/24 0:00,3,17,5
127220,2015/6/24 0:00,3,7,5
127152,2015/6/24 0:00,3,38,5
127023,2015/6/24 0:00,3,17,5
127354,2015/8/30 0:00,19,2,4
126894,2015/6/24 0:00,5,17,5
126964,2015/6/24 0:00,5,5,5
127135,2015/6/24 0:00,3,1,5
126983,2015/6/24 0:00,5,3,5
127085,2015/6/24 0:00,3,6,5
126961,2015/6/24 0:00,5,5,5
127119,2015/6/24 0:00,3,3,5
127247,2015/6/24 0:00,3,4,5
127267,2015/6/24 0:00,3,2,5
127112,2015/6/24 0:00,3,3,5
126811,2015/6/24 0:00,5,6,5
126967,2015/6/24 0:00,5,5,5
127163,2015/6/24 0:00,3,17,5
126896,2015/6/24 0:00,5,17,5
126897,2015/6/24 0:00,5,17,5
126881,2015/6/24 0:00,5,38,5
126973,2015/6/24 0:00,5,4,5
127136,2015/6/24 0:00,3,1,5
126789,2015/6/24 0:00,5,8,5
126889,2015/6/24 0:00,5,17,5
126861,2015/6/24 0:00,5,1,5
127295,2015/8/30 0:00,19,17,4
127130,2015/6/24 0:00,3,2,5
126837,2015/6/24 0:00,5,3,5
126832,2015/6/24 0:00,5,4,5
127264,2015/6/24 0:00,3,2,5
127250,2015/6/24 0:00,3,4,5
126974,2015/6/24 0:00,5,4,5
127244,2015/6/24 0:00,3,4,5
126856,2015/6/24 0:00,5,2,5
126976,2015/6/24 0:00,5,4,5
126818,2015/6/24 0:00,5,5,5
127025,2015/6/24 0:00,3,17,5
126850,2015/6/24 0:00,5,2,5
127248,2015/6/24 0:00,3,4,5
127229,2015/6/24 0:00,3,6,5
126845,2015/6/24 0:00,5,3,5
126970,2015/6/24 0:00,5,4,5
127222,2015/6/24 0:00,3,6,5
126859,2015/6/24 0:00,5,1,5
127271,2015/6/24 0:00,3,2,5
127230,2015/6/24 0:00,3,6,5
127242,2015/6/24 0:00,3,4,5
127231,2015/6/24 0:00,3,6,5
126978,2015/6/24 0:00,5,3,5
126956,2015/6/24 0:00,5,6,5
127133,2015/6/24 0:00,3,1,5
126948,2015/6/24 0:00,5,6,5
127121,2015/6/24 0:00,3,2,5
127276,2015/6/24 0:00,3,1,5
127260,2015/6/24 0:00,3,3,5
127029,2015/6/24 0:00,3,17,5
126955,2015/6/24 0:00,5,6,5
127126,2015/6/24 0:00,3,2,5
127028,2015/6/24 0:00,3,17,5
127084,2015/6/24 0:00,3,6,5
126946,2015/6/24 0:00,5,7,5
126848,2015/6/24 0:00,5,2,5
127026,2015/6/24 0:00,3,17,5
126847,2015/6/24 0:00,5,2,5
127089,2015/6/24 0:00,3,6,5
127257,2015/6/24 0:00,3,3,5
127027,2015/6/24 0:00,3,17,5
127088,2015/6/24 0:00,3,6,5
127087,2015/6/24 0:00,3,6,5
127261,2015/6/24 0:00,3,3,5
126852,2015/6/24 0:00,5,2,5
127065,2015/6/24 0:00,3,8,5
126806,2015/6/24 0:00,5,6,5
127009,2015/6/24 0:00,5,1,5
130617,2016/6/27 0:00,3,6,10
129300,2016/4/21 0:00,9,3,10
129311,2016/4/21 0:00,9,2,10
130362,2016/6/8 0:00,5,11,10
130676,2016/6/27 0:00,3,59,10
131124,2016/6/27 0:00,5,7,10
130600,2016/6/27 0:00,3,7,10
130602,2016/6/27 0:00,3,7,10
131128,2016/6/27 0:00,5,7,10
130595,2016/6/27 0:00,3,8,10
131190,2016/6/27 0:00,5,1,10
130665,2016/6/27 0:00,3,1,10
132933,2017/1/13 0:00,3,6,11
130817,2016/6/27 0:00,3,1,10
133475,2017/1/13 0:00,5,6,11
127132,2015/6/24 0:00,3,1,5
126828,2015/6/24 0:00,5,4,5
129304,2016/4/21 0:00,9,2,10
129095,2016/1/23 0:00,3,2,4
129319,2016/4/21 0:00,9,1,10
127279,2015/6/24 0:00,3,1,5
133479,2017/1/13 0:00,5,6,11
130654,2016/6/27 0:00,3,2,10
130643,2016/6/27 0:00,3,3,10
130675,2016/6/27 0:00,3,1,10
128358,2016/1/23 0:00,5,2,4
131119,2016/6/27 0:00,5,8,10
128355,2016/1/23 0:00,5,2,4
126833,2015/6/24 0:00,5,4,5
126814,2015/6/24 0:00,5,6,5
127083,2015/6/24 0:00,3,6,5
130630,2016/6/27 0:00,3,5,10
127249,2015/6/24 0:00,3,4,5
129317,2016/4/21 0:00,9,1,10
129271,2016/4/21 0:00,9,6,10
129288,2016/4/21 0:00,9,4,10
129282,2016/4/21 0:00,9,4,10
129276,2016/4/21 0:00,9,5,10
129277,2016/4/21 0:00,9,5,10
129241,2016/4/21 0:00,9,57,10
129265,2016/4/21 0:00,9,6,10
129302,2016/4/21 0:00,9,2,10
129236,2016/4/21 0:00,9,57,10
129308,2016/4/21 0:00,9,2,10
129411,2016/4/25 0:00,2,17,10
129414,2016/4/25 0:00,2,17,10
129525,2016/4/25 0:00,2,2,10
129316,2016/4/21 0:00,9,1,10
129239,2016/4/21 0:00,9,57,10
129309,2016/4/21 0:00,9,2,10
129307,2016/4/21 0:00,9,2,10
129283,2016/4/21 0:00,9,4,10
129313,2016/4/21 0:00,9,1,10
129315,2016/4/21 0:00,9,1,10
129238,2016/4/21 0:00,9,57,10
129306,2016/4/21 0:00,9,2,10
129320,2016/4/21 0:00,9,1,10
129312,2016/4/21 0:00,9,1,10
129318,2016/4/21 0:00,9,1,10
129310,2016/4/21 0:00,9,2,10
129287,2016/4/21 0:00,9,4,10
129272,2016/4/21 0:00,9,5,10
129273,2016/4/21 0:00,9,5,10
129305,2016/4/21 0:00,9,2,10
129266,2016/4/21 0:00,9,6,10
129664,2016/4/25 0:00,2,3,10
129285,2016/4/21 0:00,9,4,10
129240,2016/4/21 0:00,9,57,10
129284,2016/4/21 0:00,9,4,10
129244,2016/4/21 0:00,9,57,10
129527,2016/4/25 0:00,2,2,10
129528,2016/4/25 0:00,2,2,10
129264,2016/4/21 0:00,9,6,10
129303,2016/4/21 0:00,9,2,10
129275,2016/4/21 0:00,9,5,10
129263,2016/4/21 0:00,9,6,10
129274,2016/4/21 0:00,9,5,10
129279,2016/4/21 0:00,9,5,10
129281,2016/4/21 0:00,9,4,10
129268,2016/4/21 0:00,9,6,10
129660,2016/4/25 0:00,2,3,10
129490,2016/4/25 0:00,2,5,10
129270,2016/4/21 0:00,9,6,10
129286,2016/4/21 0:00,9,4,10
129301,2016/4/21 0:00,9,2,10
129235,2016/4/21 0:00,9,57,10
129522,2016/4/25 0:00,2,2,10
129635,2016/4/25 0:00,2,5,10
129269,2016/4/21 0:00,9,6,10
129536,2016/4/25 0:00,2,1,10
129462,2016/4/25 0:00,2,8,10
129418,2016/4/25 0:00,2,17,10
129539,2016/4/25 0:00,2,1,10
129542,2016/4/25 0:00,2,1,10
129508,2016/4/25 0:00,2,4,10
129477,2016/4/25 0:00,2,6,10
129503,2016/4/25 0:00,2,4,10
129650,2016/4/25 0:00,2,4,10
129609,2016/4/25 0:00,2,8,10
129559,2016/4/25 0:00,2,17,10
129526,2016/4/25 0:00,2,2,10
129480,2016/4/25 0:00,2,6,10
129549,2016/4/25 0:00,2,59,10
129322,2016/4/21 0:00,9,1,10
129484,2016/4/25 0:00,2,6,10
129469,2016/4/25 0:00,2,7,10
129458,2016/4/25 0:00,2,8,10
129530,2016/4/25 0:00,2,2,10
129473,2016/4/25 0:00,2,7,10
127004,2015/6/24 0:00,5,1,5
127252,2015/6/24 0:00,3,3,5
130618,2016/6/27 0:00,3,6,10
130596,2016/6/27 0:00,3,8,10
133492,2017/1/13 0:00,5,4,11
130552,2016/6/27 0:00,3,17,10
132743,2017/1/13 0:00,3,17,11
132934,2017/1/13 0:00,3,6,11
129059,2016/1/23 0:00,3,6,4
128319,2016/1/23 0:00,5,6,4
126834,2015/6/24 0:00,5,4,5
128346,2016/1/23 0:00,5,3,4
128371,2016/1/23 0:00,5,1,4
128317,2016/1/23 0:00,5,6,4
129071,2016/1/23 0:00,3,4,4
126835,2015/6/24 0:00,5,4,5
129076,2016/1/23 0:00,3,4,4
126829,2015/6/24 0:00,5,4,5
128329,2016/1/23 0:00,5,4,4
129064,2016/1/23 0:00,3,5,4
126830,2015/6/24 0:00,5,4,5
126831,2015/6/24 0:00,5,4,5
129065,2016/1/23 0:00,3,5,4
126815,2015/6/24 0:00,5,6,5
127005,2015/6/24 0:00,5,1,5
127283,2015/6/24 0:00,3,1,5
129050,2016/1/23 0:00,3,8,4
129067,2016/1/23 0:00,3,5,4
130797,2016/6/27 0:00,3,3,10
127097,2015/6/24 0:00,3,5,5
129501,2016/4/25 0:00,2,4,10
129278,2016/4/21 0:00,9,5,10
130787,2016/6/27 0:00,3,4,10
132856,2017/1/13 0:00,3,1,11
132986,2017/1/13 0:00,3,1,11
129108,2016/1/23 0:00,3,1,4
127090,2015/6/24 0:00,3,5,5
126980,2015/6/24 0:00,5,3,5
131166,2016/6/27 0:00,5,3,10
127139,2015/6/24 0:00,3,1,5
