考勤ID,考勤类型ID,学生ID,时间
131391,9900300,14273,2017/4/26 16:53
131349,9900300,14277,2017/4/26 16:48
131353,9900300,14164,2017/4/26 16:49
111967,300100,12097,2014/1/2 6:44
111989,300100,12119,2014/1/2 6:46
112182,300200,11198,2014/1/2 10:11
112319,300100,12097,2014/1/3 6:44
112377,300100,12119,2014/1/3 6:47
112415,300100,12075,2014/1/3 6:50
112482,300200,11532,2014/1/3 10:08
112583,300200,12097,2014/1/3 10:13
112592,100100,12099,2014/1/6 7:28
132155,9900300,13591,2017/9/21 16:53
132424,9900100,13023,2017/10/11 7:35
132430,9900100,13023,2017/10/12 7:35
132465,9900300,13620,2017/10/16 10:11
132502,9900300,13620,2017/10/17 9:46
112879,100100,11198,2014/1/8 7:28
112769,300100,12095,2014/1/7 6:43
112770,300100,12095,2014/1/7 6:43
112771,300100,12095,2014/1/7 6:43
112772,300100,12097,2014/1/7 6:43
112845,300100,12119,2014/1/7 6:48
112926,200100,11205,2014/1/9 7:40
112992,300200,12061,2014/1/14 10:05
112993,300200,12097,2014/1/14 10:05
113026,300200,12102,2014/1/14 10:08
113098,300200,11198,2014/1/14 10:10
113124,300200,11148,2014/1/14 10:11
113256,300200,12097,2014/1/15 10:11
113258,300200,12061,2014/1/15 10:11
113228,300200,11159,2014/1/15 10:08
113229,300200,11148,2014/1/15 10:08
113329,300200,12099,2014/1/16 10:07
113330,300200,12097,2014/1/16 10:07
113356,300200,11148,2014/1/16 10:08
113357,300200,11159,2014/1/16 10:08
113363,300200,12102,2014/1/16 10:09
113311,300200,12061,2014/1/16 10:07
113389,300200,11364,2014/1/16 10:09
114016,300100,12119,2014/2/24 6:42
114019,300100,12075,2014/2/24 6:42
131557,9900100,13000,2017/6/2 7:27
131583,9900100,13861,2017/6/16 7:37
131902,9900300,13855,2017/9/21 9:39
131997,9900300,13535,2017/9/21 16:33
132007,9900300,13707,2017/9/21 16:35
132012,9900300,13855,2017/9/21 16:36
132027,9900300,13636,2017/9/21 16:37
139060,9900400,15910,2018/9/22 16:44
139222,9900400,14765,2018/9/28 16:03
139229,9900400,14553,2018/9/28 20:39
139052,9900500,15910,2018/9/22 11:46
139061,9900500,15910,2018/9/22 16:51
139117,9900400,14553,2018/9/25 20:36
139332,9900200,14038,2018/9/30 7:25
139345,9900400,14553,2018/9/30 14:05
139440,9900400,14161,2018/10/10 14:53
139208,9900200,14678,2018/9/28 7:01
141878,9900100,14790,2018/12/24 7:27
141778,9900400,15945,2018/12/23 9:09
141852,9900500,15921,2018/12/23 12:37
142014,9900100,14553,2018/12/28 7:35
141763,9900500,15945,2018/12/23 8:17
141807,9900400,15945,2018/12/23 10:36
142079,9900200,14790,2018/12/29 7:22
141850,9900400,15906,2018/12/23 12:26
141851,9900400,15958,2018/12/23 12:26
141863,9900500,15906,2018/12/23 13:16
141864,9900500,15958,2018/12/23 13:16
142093,9900400,14553,2018/12/29 7:27
142109,9900400,15910,2018/12/29 14:55
142112,9900400,15921,2018/12/29 16:12
142113,9900500,15921,2019/1/1 14:18
142136,9900200,14161,2019/1/3 7:19
142184,9900100,15925,2019/1/5 17:32
142185,9900400,15925,2019/1/5 17:32
142209,9900500,15925,2019/1/6 8:46
142173,9900500,15905,2019/1/4 18:17
129926,9900100,12343,2016/4/29 7:28
129928,9900100,13862,2016/4/29 7:29
130058,9900100,13817,2016/6/16 7:27
129948,9900200,12194,2016/5/6 7:19
130073,9900100,13862,2016/6/22 7:29
130065,9900100,13817,2016/6/20 7:27
130762,9900100,13743,2016/12/7 7:37
130835,9900200,14414,2016/12/15 7:37
130847,9900100,12977,2016/12/19 7:28
142180,9900100,15945,2019/1/5 17:11
142251,9900400,15921,2019/1/6 11:37
142187,9900500,15945,2019/1/5 18:18
142189,9900500,15925,2019/1/5 18:24
142196,9900400,15925,2019/1/6 8:31
142204,9900500,15945,2019/1/6 8:36
142266,9900500,15921,2019/1/6 12:10
142286,9900400,15945,2019/1/6 13:01
142287,9900400,15949,2019/1/6 13:01
142288,9900500,15925,2019/1/6 13:02
142290,9900500,15958,2019/1/6 13:04
142291,9900500,15938,2019/1/6 13:04
142192,9900400,15945,2019/1/6 8:11
142806,9900500,15958,2019/1/20 18:37
142809,9900500,15910,2019/1/20 18:37
131348,9900300,14265,2017/4/26 16:48
131662,9900300,13722,2017/6/28 11:17
131663,9900300,13722,2017/6/28 11:17
131665,9900300,13572,2017/6/28 11:18
131738,9900200,13518,2017/6/30 10:38
131901,9900300,13524,2017/9/21 9:39
131928,9900300,13706,2017/9/21 11:09
131965,9900300,13572,2017/9/21 15:14
132051,9900300,13765,2017/9/21 16:40
132060,9900300,13722,2017/9/21 16:41
132315,9900300,13706,2017/9/22 15:15
132317,9900300,13911,2017/9/22 15:15
132234,9900300,13524,2017/9/22 11:34
132292,9900300,13498,2017/9/22 15:10
132307,9900300,13548,2017/9/22 15:13
132388,9900100,13911,2017/9/29 7:29
132456,9900300,13524,2017/10/16 10:06
132620,9900100,12967,2017/10/30 13:05
132353,9900300,13551,2017/9/22 15:22
132357,9900300,13936,2017/9/22 15:23
132407,9900100,12967,2017/10/9 7:35
132521,9900300,13524,2017/10/17 11:37
111879,300100,11271,2014/1/2 6:40
111993,300100,11273,2014/1/2 6:46
112349,300100,11273,2014/1/3 6:45
112243,300100,11271,2014/1/3 6:40
112801,300100,11273,2014/1/7 6:44
112714,300100,11271,2014/1/7 6:40
112987,100100,11815,2014/1/14 7:29
128850,9900100,12155,2015/5/14 7:31
129563,9900100,12155,2015/12/30 7:30
129637,9900100,12531,2016/1/19 7:36
129687,100100,12311,2016/2/24 7:30
129644,9900100,13569,2016/1/20 7:55
129695,9900100,12311,2016/3/2 7:26
128658,9900100,11385,2015/4/30 7:32
127414,100100,11385,2014/9/16 7:27
140684,9900400,15909,2018/11/17 13:15
140759,9900400,14660,2018/11/21 15:43
140785,9900400,14336,2018/11/22 16:15
142484,9900500,15918,2019/1/14 17:17
128895,9900200,11869,2015/5/20 7:18
128959,9900200,11467,2015/6/2 7:22
127995,100100,12818,2015/3/5 7:29
129099,9900100,12155,2015/10/8 7:30
129100,9900100,12717,2015/10/8 7:30
129142,9900100,12302,2015/10/23 7:27
129224,9900100,12155,2015/11/17 7:27
129229,9900100,12542,2015/11/17 7:29
141357,9900400,15918,2018/12/7 16:08
141386,9900400,15909,2018/12/9 11:48
141388,9900500,15909,2018/12/9 12:10
141407,9900100,14807,2018/12/10 7:28
141417,9900100,14870,2018/12/10 8:25
141428,9900200,14199,2018/12/11 6:57
129924,9900100,12902,2016/4/29 7:27
130014,9900100,12902,2016/5/19 7:33
140622,9900400,14757,2018/11/15 12:25
140624,9900500,14757,2018/11/15 12:43
140638,9900500,14308,2018/11/16 7:41
140639,9900100,14308,2018/11/16 7:41
140573,9900100,14757,2018/11/12 7:52
142661,9900100,14308,2019/1/19 7:30
142669,9900400,14311,2019/1/19 13:08
138809,9900400,14311,2018/9/20 9:44
138873,9900400,14311,2018/9/21 9:34
138988,9900100,14308,2018/9/21 15:12
139006,9900400,14116,2018/9/21 15:15
139107,9900100,14657,2018/9/25 7:29
141446,9900100,14649,2018/12/12 7:27
141642,9900400,14311,2018/12/17 13:14
141719,9900100,14308,2018/12/20 7:40
141984,9900100,14649,2018/12/27 7:27
142001,9900100,14752,2018/12/26 7:30
142078,9900200,16083,2018/12/29 7:22
142091,9900100,14649,2018/12/29 7:27
141940,9900500,14308,2018/12/25 15:53
139432,9900200,16089,2018/10/10 7:23
139443,9900400,14308,2018/10/10 15:32
130128,9900100,13862,2016/9/9 7:33
130948,9900100,13768,2017/1/5 7:31
130965,9900100,13862,2017/1/6 7:36
130894,9900100,13862,2016/12/26 7:32
130932,9900100,13768,2016/12/30 7:30
131050,9900200,14308,2017/2/16 7:07
131209,9900300,13862,2017/4/24 9:42
130871,9900100,12571,2016/12/23 7:27
142160,9900100,14308,2019/1/4 7:36
142314,9900100,14649,2019/1/7 7:27
131151,9900100,13768,2017/3/21 7:32
131200,9900100,12571,2017/4/20 7:29
131279,9900300,13768,2017/4/25 14:33
131340,9900300,14003,2017/4/26 16:47
131511,9900100,12571,2017/5/17 7:28
131537,9900100,13768,2017/5/24 7:34
131551,9900200,13768,2017/6/2 7:15
112111,300200,12056,2014/1/2 10:09
112171,300200,12039,2014/1/2 10:11
112356,300100,12133,2014/1/3 6:45
112378,300100,12059,2014/1/3 6:47
112354,300100,12039,2014/1/3 6:45
112407,300100,12056,2014/1/3 6:48
112408,300100,12068,2014/1/3 6:49
112585,300200,12056,2014/1/3 10:13
112588,300200,12039,2014/1/3 10:15
131895,9900100,13631,2017/9/20 7:31
132314,9900300,13902,2017/9/22 15:15
132623,9900200,12971,2017/11/13 7:26
132410,9900100,12971,2017/10/9 7:35
132415,9900100,12971,2017/10/10 7:35
141211,9900500,14483,2018/12/5 6:47
141258,9900400,14022,2018/12/6 16:49
141210,9900400,14483,2018/12/5 6:36
141426,9900400,14483,2018/12/11 6:36
141434,9900200,14364,2018/12/11 7:24
141379,9900400,14075,2018/12/7 16:48
141427,9900500,14483,2018/12/11 6:48
141713,9900500,14364,2018/12/20 7:18
128038,100100,11923,2015/3/12 7:28
128878,9900100,11923,2015/5/18 7:29
128955,9900100,11923,2015/6/1 7:28
132038,9900300,13673,2017/9/21 16:39
132152,9900300,13758,2017/9/21 16:49
132324,9900300,13843,2017/9/22 15:16
132338,9900300,13895,2017/9/22 15:19
132168,9900300,13695,2017/9/22 9:33
132589,9900300,13892,2017/10/17 15:19
132366,9900300,13892,2017/9/22 15:27
132479,9900300,13695,2017/10/17 9:36
132493,9900300,13673,2017/10/17 9:41
112443,300200,11984,2014/1/3 10:06
112653,300100,11809,2014/1/7 6:36
112650,300100,11984,2014/1/7 6:35
112713,300100,12224,2014/1/7 6:40
113419,300200,11984,2014/1/16 10:10
112416,300100,12077,2014/1/3 6:50
112370,300100,12052,2014/1/3 6:47
112435,100100,11523,2014/1/3 7:32
112515,300200,11194,2014/1/3 10:09
112516,300200,11186,2014/1/3 10:09
112534,300200,11142,2014/1/3 10:10
112584,300200,12052,2014/1/3 10:13
112591,100100,11179,2014/1/6 7:28
112687,300100,12105,2014/1/7 6:39
112589,300200,12040,2014/1/3 10:15
112750,300100,12118,2014/1/7 6:42
132409,9900100,13010,2017/10/9 7:35
132439,9900100,14364,2017/10/10 7:35
132443,9900100,13010,2017/10/9 7:35
112751,300100,12118,2014/1/7 6:42
112805,300100,12146,2014/1/7 6:45
112808,300100,12040,2014/1/7 6:45
112833,300100,12052,2014/1/7 6:47
112803,300100,12076,2014/1/7 6:45
112989,100100,11179,2014/1/14 7:31
113024,300200,12118,2014/1/14 10:08
113025,300200,12118,2014/1/14 10:08
113014,300200,11523,2014/1/14 10:08
113108,300200,11193,2014/1/14 10:10
113209,300200,11539,2014/1/15 10:08
113255,300200,12052,2014/1/15 10:11
113338,300200,12052,2014/1/16 10:08
113362,300200,12114,2014/1/16 10:09
113390,300200,11539,2014/1/16 10:10
113426,300200,11193,2014/1/16 10:10
114021,300100,12077,2014/2/24 6:43
114207,300100,12076,2014/2/27 6:38
112830,300100,12068,2014/1/7 6:47
112844,300100,12059,2014/1/7 6:48
112785,300100,12039,2014/1/7 6:44
112812,300100,12133,2014/1/7 6:46
112838,300100,12056,2014/1/7 6:47
112990,300200,12056,2014/1/14 10:04
113245,300200,12056,2014/1/15 10:09
128963,9900300,11670,2015/6/2 7:33
128934,9900100,11659,2015/5/22 7:31
129145,9900100,12863,2015/10/25 7:44
129311,9900100,13934,2015/11/27 7:29
137162,9900100,14300,2018/5/29 7:27
137226,9900400,14252,2018/5/30 6:36
137287,9900500,14723,2018/5/31 7:26
137291,9900100,14658,2018/5/31 7:28
137846,9900500,14574,2018/6/12 6:18
138007,9900100,14106,2018/6/12 7:30
137844,9900400,14574,2018/6/12 6:13
138017,9900400,14252,2018/6/20 6:44
138069,9900400,14252,2018/6/22 6:38
138073,9900500,14252,2018/6/22 6:46
140600,9900500,14041,2018/11/13 13:16
138864,9900500,14198,2018/9/21 7:15
138905,9900400,14346,2018/9/21 9:44
141223,9900400,14003,2018/12/5 12:56
129820,9900200,12963,2016/4/1 7:11
129811,9900100,13004,2016/3/29 8:05
129833,9900100,13740,2016/4/7 7:27
129916,9900100,12656,2016/4/28 7:27
130041,9900100,12977,2016/6/12 7:27
130149,9900300,12518,2016/9/19 15:07
130173,9900300,12574,2016/9/19 16:34
130193,9900300,12790,2016/9/19 16:36
130210,9900300,12546,2016/9/19 16:38
138935,9900400,13780,2018/9/21 11:42
138935,9900400,13964,2018/9/21 11:42
138782,9900400,14198,2018/9/20 6:48
139002,9900400,14041,2018/9/21 15:13
138854,9900400,14198,2018/9/21 6:54
139284,9900400,14243,2018/9/30 6:43
139312,9900500,14243,2018/9/30 7:11
139353,9900400,14212,2018/9/30 15:42
139382,9900500,14198,2018/10/8 6:59
139466,9900500,14198,2018/10/11 7:05
139498,9900400,14346,2018/10/11 9:50
139373,9900400,14198,2018/10/8 6:50
139459,9900400,14198,2018/10/11 6:53
139502,9900400,13997,2018/10/11 9:50
130213,9900300,12791,2016/9/19 16:38
130263,9900300,12773,2016/9/19 16:44
130272,9900300,12482,2016/9/19 16:46
130154,9900300,12501,2016/9/19 15:17
130157,9900300,12623,2016/9/19 15:23
130294,9900300,12836,2016/9/19 16:49
130300,9900300,12509,2016/9/19 16:50
130313,9900300,12639,2016/9/19 16:52
130966,9900100,12746,2017/1/6 8:03
131015,9900300,12509,2017/1/13 15:18
141957,9900100,13780,2018/12/26 7:27
141957,9900100,13964,2018/12/26 7:27
141937,9900400,14243,2018/12/25 15:50
112520,300200,11482,2014/1/3 10:09
112547,300200,12332,2014/1/3 10:11
112639,300100,11970,2014/1/7 6:34
112663,300100,12257,2014/1/7 6:37
112571,300200,12424,2014/1/3 10:12
112809,300100,12314,2014/1/7 6:45
131022,9900300,12836,2017/1/14 10:45
130958,9900100,12809,2017/1/6 7:29
131029,9900300,12623,2017/1/14 15:02
131030,9900300,12489,2017/1/14 15:03
131457,9900100,12809,2017/4/27 7:28
131288,9900300,13915,2017/4/25 14:36
131345,9900300,14250,2017/4/26 16:48
131380,9900300,14047,2017/4/26 16:52
131465,9900100,14250,2017/5/2 7:31
131553,9900200,12598,2017/6/2 7:17
131637,9900300,13919,2017/6/28 11:09
131700,9900300,13770,2017/6/29 11:40
131851,9900200,13737,2017/9/8 7:14
131904,9900300,13737,2017/9/21 9:45
132070,9900300,13612,2017/9/21 16:41
131960,9900300,13753,2017/9/21 15:14
131996,9900300,13737,2017/9/21 16:33
132255,9900300,13737,2017/9/22 15:04
132340,9900300,13587,2017/9/22 15:19
132448,9900100,14414,2017/10/13 15:55
132365,9900300,13933,2017/9/22 15:27
132453,9900200,13737,2017/10/16 10:04
132454,9900300,13737,2017/10/16 10:04
132462,9900300,13933,2017/10/16 10:08
132486,9900300,13848,2017/10/17 9:38
132539,9900300,13737,2017/10/17 15:05
112465,300200,11780,2014/1/3 10:07
112498,300200,11732,2014/1/3 10:09
112668,300100,11770,2014/1/7 6:37
112669,300100,11745,2014/1/7 6:37
112820,300100,11732,2014/1/7 6:46
112982,100100,11793,2014/1/14 7:28
112995,300200,12164,2014/1/14 10:06
112895,100100,11107,2014/1/8 7:30
112896,100100,11107,2014/1/8 7:30
112994,300200,11777,2014/1/14 10:06
113049,300200,11732,2014/1/14 10:08
113206,300200,12164,2014/1/15 10:07
113171,300200,11777,2014/1/15 10:06
113172,300200,11732,2014/1/15 10:06
113379,300200,11732,2014/1/16 10:09
113448,300200,11937,2014/1/16 10:12
113443,300200,12164,2014/1/16 10:11
113450,300200,12206,2014/1/16 10:12
113508,200100,11747,2014/2/17 7:15
114014,300100,11734,2014/2/24 6:42
114045,300100,11732,2014/2/24 6:47
114098,200100,11113,2014/2/25 7:37
114152,300100,11754,2014/2/27 6:34
113286,300200,12056,2014/1/16 10:05
113336,300200,11191,2014/1/16 10:08
113388,300200,11359,2014/1/16 10:09
114017,300100,12133,2014/2/24 6:42
142839,9900400,15949,2019/1/21 11:17
142855,9900500,15910,2019/1/21 11:51
142856,9900500,15905,2019/1/21 11:51
142881,9900400,15925,2019/1/24 17:50
142884,9900500,15925,2019/1/24 19:05
142866,9900500,15958,2019/1/21 12:21
142867,9900500,15945,2019/1/21 12:21
142172,9900400,15905,2019/1/4 18:08
142221,9900400,15905,2019/1/6 10:09
142223,9900400,15910,2019/1/6 10:10
142267,9900400,15925,2019/1/6 12:16
142274,9900400,15958,2019/1/6 12:16
142275,9900400,15938,2019/1/6 12:16
142255,9900500,15905,2019/1/6 11:41
142256,9900500,15910,2019/1/6 11:41
142292,9900500,15945,2019/1/6 13:30
142293,9900500,15949,2019/1/6 13:30
131066,9900100,13839,2017/2/20 7:27
131533,9900100,13839,2017/5/23 7:28
131462,9900100,13743,2017/4/28 7:34
131584,9900100,13743,2017/6/16 7:37
131983,9900300,13919,2017/9/21 15:29
131959,9900300,13648,2017/9/21 15:13
112524,300200,11358,2014/1/3 10:10
112637,300100,12261,2014/1/7 6:33
112710,300100,12284,2014/1/7 6:40
112725,300100,11138,2014/1/7 6:41
112773,300100,11401,2014/1/7 6:43
112934,100100,11995,2014/1/13 7:28
112935,100100,11995,2014/1/13 7:28
132624,9900100,13997,2017/11/13 7:28
132497,9900300,13648,2017/10/17 9:42
113002,300200,12160,2014/1/14 10:07
112906,100100,11995,2014/1/8 7:31
112907,100100,11995,2014/1/8 7:31
113197,300200,11669,2014/1/15 10:07
113249,300200,10930,2014/1/15 10:09
113180,300200,12160,2014/1/15 10:07
113405,300200,11669,2014/1/16 10:10
113346,300200,12261,2014/1/16 10:08
113298,300200,12160,2014/1/16 10:06
113461,200100,12160,2014/2/17 7:30
113483,100100,11995,2014/2/18 7:29
113484,100100,11995,2014/2/18 7:29
114123,300100,12261,2014/2/27 6:30
114124,300100,12261,2014/2/27 6:30
114167,300100,11389,2014/2/27 6:35
141571,9900400,15909,2018/12/16 10:09
142701,9900400,15918,2019/1/20 10:57
142696,9900400,15909,2019/1/20 10:54
142708,9900500,15918,2019/1/20 11:38
142723,9900500,15909,2019/1/20 13:04
142758,9900400,15918,2019/1/20 17:25
142776,9900400,15909,2019/1/20 17:35
142803,9900500,15918,2019/1/20 18:25
129691,9900100,13569,2016/3/2 7:15
129889,9900100,12311,2016/4/15 7:52
141805,9900400,15918,2018/12/23 10:22
141831,9900500,15909,2018/12/23 12:00
141605,9900500,15909,2018/12/16 12:11
141795,9900400,15909,2018/12/23 10:05
139079,9900400,15909,2018/9/23 17:27
139076,9900500,15909,2018/9/23 10:34
139083,9900500,15909,2018/9/23 18:14
139091,9900400,15909,2018/9/24 10:57
139097,9900500,15909,2018/9/24 15:26
139048,9900400,15909,2018/9/22 10:18
139069,9900400,15909,2018/9/23 9:48
139058,9900400,15909,2018/9/22 16:44
139226,9900400,14727,2018/9/28 20:22
139053,9900500,15909,2018/9/22 11:46
139062,9900500,15909,2018/9/22 16:51
141819,9900500,15918,2018/12/23 11:19
141943,9900400,14199,2018/12/25 16:49
141996,9900100,14727,2018/12/25 7:30
142021,9900100,14861,2018/12/28 7:37
142210,9900500,15909,2019/1/6 8:46
142064,9900200,14336,2018/12/29 7:14
129974,9900100,12547,2016/5/10 7:30
130098,9900200,13640,2016/8/25 6:56
131006,9900300,13865,2017/1/13 15:11
131077,9900200,13613,2017/2/22 7:21
131034,9900300,12696,2017/1/14 15:15
120006,300200,11877,2014/4/2 10:08
120007,300200,12046,2014/4/2 10:08
119866,300100,11877,2014/4/2 6:41
120017,300200,11740,2014/4/2 10:08
120018,300200,11897,2014/4/2 10:08
120046,300200,11656,2014/4/2 10:09
122503,300100,11877,2014/4/17 6:40
122504,300100,12046,2014/4/17 6:40
122510,300100,12092,2014/4/17 6:41
122402,300100,12151,2014/4/17 6:24
122490,300100,12054,2014/4/17 6:38
139593,9900200,14012,2018/10/12 7:07
111955,300100,12046,2014/1/2 6:44
111870,300100,12054,2014/1/2 6:39
111973,300100,11877,2014/1/2 6:45
111994,300100,12275,2014/1/2 6:46
112034,100100,11467,2014/1/2 7:28
112270,300100,12054,2014/1/3 6:41
112331,300100,11877,2014/1/3 6:44
139335,9900400,13685,2018/9/30 9:43
139370,9900400,14789,2018/10/8 6:46
139380,9900500,14789,2018/10/8 6:56
139492,9900400,14194,2018/10/11 9:49
139247,9900400,14789,2018/9/29 6:52
139260,9900500,14789,2018/9/29 7:07
141917,9900200,14074,2018/12/25 7:25
141942,9900400,14074,2018/12/25 16:49
141887,9900400,14567,2018/12/24 16:45
141954,9900100,14689,2018/12/26 7:26
141958,9900100,14147,2018/12/26 7:27
142016,9900100,14689,2018/12/28 7:37
142119,9900100,14689,2019/1/2 7:28
142133,9900100,14789,2019/1/3 6:56
129923,9900100,12238,2016/4/29 7:27
130126,9900200,14390,2016/9/8 7:20
130035,9900200,13903,2016/6/4 7:13
130727,9900200,13782,2016/11/30 7:21
130740,9900100,13598,2016/12/1 7:38
130805,9900200,13606,2016/12/13 8:13
130904,9900200,13877,2016/12/28 7:20
142140,9900100,14927,2019/1/3 7:28
142132,9900400,14789,2019/1/3 6:49
142315,9900100,14640,2019/1/7 7:28
130859,9900100,13914,2016/12/20 7:31
131065,9900100,12992,2017/2/20 7:27
131214,9900200,13874,2017/4/24 10:47
131215,9900200,13497,2017/4/24 10:48
131191,9900300,13719,2017/4/6 16:58
131274,9900300,13914,2017/4/25 14:17
131474,9900100,13914,2017/5/2 14:55
131614,9900100,12992,2017/6/26 7:28
131651,9900300,13606,2017/6/28 11:14
131590,9900100,13598,2017/6/16 7:30
131784,9900300,13643,2017/6/30 10:45
131787,9900300,13877,2017/6/30 10:45
131572,9900100,13719,2017/6/15 7:28
132078,9900300,13581,2017/9/21 16:42
131958,9900300,13719,2017/9/21 15:13
132017,9900300,13782,2017/9/21 16:36
132018,9900300,13771,2017/9/21 16:36
132304,9900300,13874,2017/9/22 15:13
132173,9900200,13771,2017/9/22 9:36
132174,9900200,13771,2017/9/22 9:36
132225,9900300,13772,2017/9/22 11:15
132394,9900100,13672,2017/9/29 7:51
132447,9900100,13719,2017/10/13 15:55
132476,9900300,13771,2017/10/16 11:30
112509,300200,10863,2014/1/3 10:09
112599,100100,11923,2014/1/6 7:29
112600,100100,11923,2014/1/6 7:29
112610,100100,10956,2014/1/6 7:31
112664,300100,12258,2014/1/7 6:37
112743,300100,11963,2014/1/7 6:42
112744,300100,11963,2014/1/7 6:42
112203,300100,12151,2014/1/3 6:30
112216,300100,12046,2014/1/3 6:35
132802,9900100,13794,2017/12/8 7:27
135375,9900100,14450,2018/4/24 7:30
135737,9900500,13844,2018/5/3 8:10
135772,9900500,13917,2018/5/3 8:25
135838,9900500,13794,2018/5/3 8:54
117002,300200,11897,2014/3/17 10:08
117020,300200,11903,2014/3/17 10:09
117671,300100,12151,2014/3/21 6:27
127609,200100,11973,2014/11/14 7:17
127758,100100,12240,2014/12/19 7:32
127792,100100,11973,2014/12/29 7:28
127624,200100,11973,2014/11/21 7:08
127737,100100,11973,2014/12/17 7:32
128015,100100,11912,2015/3/9 7:31
127841,100100,12240,2015/1/9 7:26
136404,9900400,14204,2018/5/14 12:47
136405,9900400,13973,2018/5/14 12:53
136641,9900400,14109,2018/5/18 15:51
136736,9900400,14204,2018/5/21 14:51
129095,9900100,12779,2015/10/8 7:26
129213,9900100,12776,2015/11/16 7:30
129443,9900200,12777,2015/12/16 13:04
129529,9900100,12628,2015/12/23 7:29
129682,9900100,13872,2016/2/25 7:39
